,Interest,RepaymentPeriod,LoanAmount,EmployerName,InstallmentAmount,Boundery,LoanTypeName,YoB 
2629,1.15,30,204650.0,1,6821.666666666667,1,10,1962.0
2630,1.0,10,100000.0,1,10000.0,1,2,1962.0
2631,10.0,1,30000.0,1,30000.0,1,5,1963.0
2632,1.0,30,88000.0,1,2933.3333333333335,1,18,1963.0
2633,1.25,72,1309500.0,1,18187.5,1,11,1962.0
2634,1.25,48,742875.0,1,15476.5625,1,11,1962.0
2635,1.25,30,150000.0,1,5000.0,1,20,1962.0
2636,1.25,48,243000.0,1,5062.5,1,20,1976.0
2637,1.0,12,60000.0,1,5000.0,1,2,1963.0
2638,1.0,12,80000.0,1,6666.666666666667,1,2,1963.0
2639,1.25,48,327000.0,1,6812.5,1,20,1966.0
2640,10.0,1,25000.0,1,25000.0,1,7,1966.0
2641,10.0,1,8000.0,1,8000.0,1,9,1966.0
2642,1.25,72,894825.0,1,12428.125,1,11,1966.0
2643,10.0,1,17000.0,1,17000.0,1,7,1959.0
2644,10.0,1,2300.0,1,2300.0,1,9,1959.0
2645,1.25,48,778000.0,1,16208.333333333334,1,20,1959.0
2646,1.0,12,50000.0,1,4166.666666666667,1,2,1959.0
2647,1.45,48,444100.0,1,9252.083333333334,1,11,1959.0
2648,1.25,30,470000.0,1,15666.666666666666,1,20,1963.0
2649,1.25,72,632925.0,1,8790.625,1,11,1963.0
2650,1.15,30,351000.0,1,11700.0,1,17,1964.0
2651,1.0,30,220000.0,1,7333.333333333333,1,18,1964.0
2652,1.0,12,60000.0,1,5000.0,1,16,1963.0
2653,10.0,1,17000.0,1,17000.0,1,7,1963.0
2654,1.15,72,1265700.0,1,17579.166666666668,1,10,1963.0
2655,1.15,24,257000.0,1,10708.333333333334,1,17,1963.0
2656,10.0,1,5400.0,1,5400.0,1,9,1964.0
2657,1.25,48,595000.0,1,12395.833333333334,1,20,1964.0
2658,1.15,30,305000.0,1,10166.666666666666,1,17,1964.0
2659,1.0,12,150000.0,1,12500.0,1,16,1961.0
2660,10.0,1,10000.0,1,10000.0,1,13,1962.0
2661,1.0,10,137000.0,1,13700.0,1,16,1962.0
2662,10.0,1,10000.0,1,10000.0,1,7,1962.0
2663,1.0,12,40000.0,0,3333.3333333333335,1,8,1973.0
2664,1.0,12,30000.0,0,2500.0,1,8,1990.0
2665,1.15,30,182000.0,1,6066.666666666667,1,17,1963.0
2666,1.0,12,120000.0,1,10000.0,1,2,1963.0
2667,10.0,1,12000.0,1,12000.0,1,7,1963.0
2668,1.0,12,70000.0,1,5833.333333333333,1,16,1963.0
2669,1.0,12,30000.0,1,2500.0,1,2,1957.0
2670,1.0,12,30000.0,1,2500.0,1,2,1957.0
2671,1.0,12,114000.0,1,9500.0,1,16,1960.0
2672,1.0,7,100000.0,1,14285.714285714286,1,2,1960.0
2673,1.0,12,70000.0,1,5833.333333333333,1,2,1960.0
2674,10.0,1,5000.0,1,5000.0,1,7,1960.0
2675,1.25,30,476000.0,1,15866.666666666666,1,20,1960.0
2676,1.25,48,220000.0,1,4583.333333333333,1,20,1957.0
2677,1.15,34,574700.0,1,16902.941176470587,1,10,1940.0
2678,1.0,12,20000.0,1,1666.6666666666667,1,2,1962.0
2679,10.0,1,30000.0,1,30000.0,1,7,1962.0
2680,1.25,30,314000.0,1,10466.666666666666,1,20,1962.0
2681,1.0,12,112000.0,1,9333.333333333334,1,16,1962.0
2682,10.0,1,5000.0,1,5000.0,1,9,1962.0
2683,1.0,12,64000.0,1,5333.333333333333,1,16,1962.0
2684,10.0,1,20000.0,1,20000.0,1,7,1962.0
2685,1.0,12,55000.0,1,4583.333333333333,1,2,1962.0
2686,1.25,72,218250.0,1,3031.25,1,11,1962.0
2687,1.25,30,343000.0,1,11433.333333333334,1,20,1962.0
2688,1.0,12,100000.0,1,8333.333333333334,1,2,1963.0
2690,1.0,12,540000.0,1,45000.0,1,16,1957.0
2691,10.0,1,50000.0,1,50000.0,1,7,1957.0
2692,1.0,30,650000.0,1,21666.666666666668,1,18,1962.0
2693,1.25,48,194000.0,1,4041.6666666666665,1,20,1940.0
2694,1.15,36,513875.0,1,14274.305555555555,1,10,1961.0
2695,1.45,72,582125.0,1,8085.069444444444,1,11,1961.0
2696,1.15,72,675040.0,1,9375.555555555555,1,10,1965.0
2697,1.25,50,886103.0,1,17722.06,1,11,1965.0
2698,10.0,1,20000.0,1,20000.0,1,7,1965.0
2699,1.25,48,131000.0,1,2729.1666666666665,1,20,1965.0
2700,1.25,36,941625.0,1,26156.25,1,11,1962.0
2701,1.25,30,346000.0,1,11533.333333333334,1,20,1962.0
2702,1.45,72,1377696.0,1,19134.666666666668,1,11,1987.0
2703,1.0,12,25000.0,1,2083.3333333333335,1,16,1940.0
2704,1.15,30,300000.0,1,10000.0,1,10,1961.0
2705,1.15,72,261900.0,1,3637.5,1,10,1961.0
2707,1.25,48,140000.0,1,2916.6666666666665,1,20,1940.0
2708,1.15,72,210950.0,1,2929.8611111111113,1,10,1992.0
2709,10.0,1,8500.0,1,8500.0,1,9,1963.0
2710,10.0,1,20000.0,1,20000.0,1,7,1963.0
2711,1.25,60,743519.0,1,12391.983333333334,1,11,1965.0
2712,1.0,6,15000.0,1,2500.0,1,2,1962.0
2713,1.25,26,260000.0,1,10000.0,1,20,1962.0
2714,1.0,12,26000.0,1,2166.6666666666665,1,2,1962.0
2715,10.0,1,19000.0,1,19000.0,1,7,1962.0
2716,1.0,17,120000.0,1,7058.823529411765,1,18,1962.0
2717,1.0,8,70000.0,1,8750.0,1,16,1962.0
2718,10.0,1,14000.0,1,14000.0,1,13,1962.0
2719,1.25,30,226000.0,1,7533.333333333333,1,20,1962.0
2720,10.0,1,20000.0,1,20000.0,1,7,1962.0
2721,1.0,9,80000.0,1,8888.888888888889,1,2,1962.0
2722,1.0,12,35000.0,1,2916.6666666666665,1,16,1940.0
2723,1.15,36,600000.0,1,16666.666666666668,1,10,1940.0
2724,1.15,24,182000.0,1,7583.333333333333,1,17,1940.0
2725,1.0,12,71000.0,1,5916.666666666667,1,2,1962.0
2726,1.25,30,550000.0,1,18333.333333333332,1,20,1962.0
2727,10.0,1,20000.0,1,20000.0,1,7,1962.0
2728,1.15,25,200000.0,1,8000.0,1,17,1964.0
2729,10.0,1,5500.0,1,5500.0,1,7,1964.0
2730,10.0,1,2000.0,1,2000.0,1,9,1964.0
2731,1.0,12,10500.0,1,875.0,1,2,1964.0
2732,1.0,30,349000.0,1,11633.333333333334,1,18,1964.0
2733,1.15,60,606535.0,1,10108.916666666666,1,10,1964.0
2734,1.0,12,150000.0,1,12500.0,1,2,1962.0
2735,1.0,12,75000.0,1,6250.0,1,16,1962.0
2736,1.25,72,742050.0,1,10306.25,1,10,1962.0
2737,1.25,36,146475.0,1,4068.75,1,11,1965.0
2738,10.0,1,21000.0,1,21000.0,1,7,1965.0
2739,1.25,48,530000.0,1,11041.666666666666,1,20,1965.0
2740,1.25,33,500400.0,1,15163.636363636364,1,11,1962.0
2741,10.0,1,30000.0,1,30000.0,1,7,1962.0
2742,1.0,12,60000.0,1,5000.0,1,16,1962.0
2743,1.0,20,70000.0,1,3500.0,1,6,1959.0
2744,1.15,33,600000.0,1,18181.81818181818,1,10,1961.0
2745,1.0,20,128000.0,1,6400.0,1,6,1961.0
2746,1.25,30,320000.0,1,10666.666666666666,1,20,1962.0
2747,1.25,72,1091250.0,1,15156.25,1,10,1964.0
2748,1.15,42,800000.0,1,19047.619047619046,1,10,1964.0
2749,1.0,12,75000.0,1,6250.0,1,2,1962.0
2750,1.25,30,368000.0,1,12266.666666666666,1,20,1962.0
2751,1.0,12,70000.0,1,5833.333333333333,1,2,1940.0
2752,1.0,12,60000.0,1,5000.0,1,2,1940.0
2753,1.0,12,30000.0,1,2500.0,1,2,1940.0
2754,1.0,16,200000.0,1,12500.0,1,18,1962.0
2755,1.0,12,170000.0,1,14166.666666666666,1,16,1962.0
2756,1.0,12,60000.0,1,5000.0,1,2,1962.0
2757,1.0,12,60000.0,0,5000.0,1,8,1979.0
2758,1.0,12,100000.0,0,8333.333333333334,1,8,1977.0
2759,1.0,12,70000.0,0,5833.333333333333,1,8,1986.0
2760,1.25,48,504094.0,1,10501.958333333334,1,11,1950.0
2761,1.0,12,100000.0,1,8333.333333333334,1,2,1950.0
2762,1.0,12,30000.0,1,2500.0,1,2,1962.0
2763,1.0,12,96000.0,1,8000.0,1,2,1962.0
2764,1.25,60,430500.0,1,7175.0,1,10,1962.0
2765,1.0,12,50000.0,1,4166.666666666667,1,2,1958.0
2766,1.0,24,200000.0,1,8333.333333333334,1,18,1963.0
2767,1.0,12,120000.0,1,10000.0,1,2,1963.0
2768,1.0,30,1000000.0,1,33333.333333333336,1,18,1964.0
2770,1.15,48,311025.0,1,6479.6875,1,10,1964.0
2771,10.0,1,10000.0,1,10000.0,1,7,1968.0
2772,1.25,48,304000.0,1,6333.333333333333,1,20,1968.0
2773,1.25,48,424500.0,1,8843.75,1,10,1940.0
2774,10.0,1,4500.0,1,4500.0,1,7,1963.0
2775,1.0,12,33000.0,1,2750.0,1,16,1963.0
2776,10.0,1,1300.0,1,1300.0,1,13,1963.0
2777,1.0,20,136000.0,1,6800.0,1,6,1963.0
2778,10.0,1,30000.0,1,30000.0,1,7,1940.0
2779,1.25,50,1116938.0,1,22338.76,1,11,1940.0
2780,1.25,48,325000.0,1,6770.833333333333,1,20,1940.0
2781,1.0,12,30000.0,1,2500.0,1,16,1940.0
2782,1.15,84,1103641.0,1,13138.583333333334,1,10,1960.0
2783,1.25,27,228000.0,1,8444.444444444445,1,20,1963.0
2784,10.0,1,20000.0,1,20000.0,1,7,1963.0
2785,1.0,12,58000.0,1,4833.333333333333,1,2,1963.0
2786,1.0,12,23000.0,1,1916.6666666666667,1,16,1963.0
2787,1.25,57,536250.0,1,9407.894736842105,1,11,1963.0
2788,2.0,30,200000.0,1,6666.666666666667,1,20,1964.0
2789,1.15,36,1000000.0,1,27777.777777777777,1,10,1965.0
2790,1.25,72,676575.0,1,9396.875,1,10,1961.0
2791,1.0,12,30000.0,1,2500.0,1,2,1966.0
2792,1.25,72,1527750.0,1,21218.75,1,11,1966.0
2793,10.0,1,20000.0,1,20000.0,1,7,1958.0
2794,1.15,30,52000.0,1,1733.3333333333333,1,17,1958.0
2795,1.15,84,851000.0,1,10130.952380952382,1,10,1958.0
2796,1.0,12,52000.0,1,4333.333333333333,1,16,1964.0
2797,10.0,1,30000.0,1,30000.0,1,7,1964.0
2798,1.0,12,60000.0,1,5000.0,1,2,1964.0
2799,1.25,48,376000.0,1,7833.333333333333,1,20,1964.0
2800,1.25,72,523912.5,1,7276.5625,1,11,1964.0
2801,1.15,36,462488.0,1,12846.888888888889,1,10,1965.0
2802,1.25,34,400000.0,1,11764.70588235294,1,20,1968.0
2803,0.0,12,406812.0,1,33901.0,1,10,1940.0
2804,1.25,30,323000.0,1,10766.666666666666,1,20,1959.0
2805,1.45,120,663622.5,1,5530.1875,1,11,1959.0
2806,10.0,1,10000.0,1,10000.0,1,9,1962.0
2807,1.15,40,1236900.0,1,30922.5,1,10,1964.0
2808,1.25,72,1636875.0,1,22734.375,1,11,1963.0
2809,10.0,1,2100.0,1,2100.0,1,9,1962.0
2810,1.0,12,34000.0,1,2833.3333333333335,1,16,1962.0
2811,10.0,1,36000.0,1,36000.0,1,7,1962.0
2812,1.25,30,431000.0,1,14366.666666666666,1,20,1962.0
2813,1.45,72,582125.0,1,8085.069444444444,1,11,1962.0
2814,1.15,48,891605.0,1,18575.104166666668,1,10,1963.0
2815,1.0,12,110000.0,1,9166.666666666666,1,2,1962.0
2816,1.0,18,350000.0,1,19444.444444444445,1,18,1962.0
2817,1.25,30,339000.0,1,11300.0,1,20,1962.0
2818,10.0,1,7000.0,1,7000.0,1,7,1959.0
2819,1.25,48,346000.0,1,7208.333333333333,1,20,1959.0
2820,1.0,12,120000.0,1,10000.0,1,16,1959.0
2821,1.25,72,436500.0,1,6062.5,1,11,1940.0
2822,1.25,30,352000.0,1,11733.333333333334,1,20,1962.0
2823,10.0,1,10000.0,1,10000.0,1,9,1962.0
2824,10.0,1,39000.0,1,39000.0,1,7,1962.0
2825,1.0,12,100000.0,1,8333.333333333334,1,2,1963.0
2826,10.0,1,15000.0,1,15000.0,1,7,1963.0
2827,1.25,45,327825.0,1,7285.0,1,11,1963.0
2828,1.45,60,525599.5,1,8759.991666666667,1,11,1960.0
2829,1.0,12,161000.0,1,13416.666666666666,1,2,1940.0
2830,1.0,12,76000.0,1,6333.333333333333,1,2,1940.0
2831,1.25,60,1775812.0,1,29596.866666666665,1,11,1964.0
2832,1.25,48,1200000.0,1,25000.0,1,20,1964.0
2833,1.0,12,150000.0,1,12500.0,1,2,1964.0
2835,1.0,11,210000.0,1,19090.909090909092,1,2,1963.0
2836,1.0,12,240000.0,1,20000.0,1,2,1963.0
2837,1.25,72,982125.0,1,13640.625,1,10,1963.0
2838,1.0,30,20000.0,1,666.6666666666666,1,18,1991.0
2839,1.0,30,35000.0,1,1166.6666666666667,1,18,1991.0
2840,1.0,84,30000.0,0,357.14285714285717,1,8,1977.0
2841,1.15,42,227095.0,1,5407.023809523809,1,10,1964.0
2842,1.25,46,1066882.0,1,23193.08695652174,1,11,1965.0
2843,1.0,12,200000.0,1,16666.666666666668,1,2,1962.0
2844,1.15,30,105000.0,1,3500.0,1,17,1962.0
2845,1.15,60,627450.0,1,10457.5,1,10,1965.0
2846,1.25,48,181000.0,1,3770.8333333333335,1,20,1965.0
2849,1.0,12,150000.0,1,12500.0,1,2,1966.0
2850,10.0,1,20000.0,1,20000.0,1,7,1966.0
2851,1.15,20,362000.0,1,18100.0,1,17,1962.0
2852,1.0,12,24000.0,1,2000.0,1,16,1965.0
2853,10.0,1,9000.0,1,9000.0,1,7,1965.0
2854,1.25,48,200000.0,1,4166.666666666667,1,20,1965.0
2855,10.0,1,6000.0,1,6000.0,1,7,1965.0
2856,1.15,72,738325.0,1,10254.513888888889,1,10,1967.0
2857,1.0,12,60000.0,1,5000.0,1,16,1965.0
2858,1.15,84,494644.0,1,5888.619047619048,1,10,1965.0
2859,1.25,48,565000.0,1,11770.833333333334,1,20,1965.0
2860,1.25,50,1063750.0,1,21275.0,1,11,1966.0
2861,1.0,20,70000.0,1,3500.0,1,6,1962.0
2862,1.15,84,744625.0,1,8864.583333333334,1,10,1962.0
2863,1.0,30,220000.0,1,7333.333333333333,1,18,1961.0
2864,1.25,48,358000.0,1,7458.333333333333,1,20,1961.0
2865,1.0,12,40000.0,1,3333.3333333333335,1,2,1966.0
2866,10.0,1,5000.0,1,5000.0,1,7,1966.0
2867,1.25,48,296000.0,1,6166.666666666667,1,20,1966.0
2868,10.0,1,1800.0,1,1800.0,1,9,1969.0
2869,1.25,48,315000.0,1,6562.5,1,20,1969.0
2870,10.0,1,1900.0,1,1900.0,1,9,1969.0
2871,1.25,72,1047600.0,1,14550.0,1,11,1967.0
2872,1.0,20,92000.0,1,4600.0,1,6,1963.0
2873,1.25,72,611100.0,1,8487.5,1,10,1967.0
2874,1.0,20,87000.0,1,4350.0,1,6,1961.0
2875,1.0,12,64000.0,1,5333.333333333333,1,16,1962.0
2876,1.0,12,20000.0,1,1666.6666666666667,1,2,1962.0
2877,10.0,1,30000.0,1,30000.0,1,7,1962.0
2878,1.25,30,291000.0,1,9700.0,1,20,1962.0
2879,10.0,1,5000.0,1,5000.0,1,9,1964.0
2880,1.15,72,527375.0,1,7324.652777777777,1,10,1964.0
2881,1.0,12,22000.0,1,1833.3333333333333,1,16,1964.0
2882,1.0,12,57000.0,1,4750.0,1,2,1963.0
2883,10.0,1,2600.0,1,2600.0,1,9,1963.0
2884,1.25,40,530000.0,1,13250.0,1,20,1963.0
2885,1.25,36,470812.0,1,13078.111111111111,1,11,1963.0
2886,10.0,1,23000.0,1,23000.0,1,7,1963.0
2887,1.0,12,20000.0,1,1666.6666666666667,1,2,1966.0
2888,10.0,1,2000.0,1,2000.0,1,9,1966.0
2889,1.0,12,20000.0,1,1666.6666666666667,1,2,1966.0
2890,1.25,66,942862.0,1,14285.787878787878,1,11,1966.0
2891,1.25,48,385000.0,1,8020.833333333333,1,20,1966.0
2892,10.0,1,24000.0,1,24000.0,1,7,1966.0
2893,1.0,12,45000.0,1,3750.0,1,14,1959.0
2894,1.0,12,20000.0,1,1666.6666666666667,1,2,1962.0
2895,10.0,1,50000.0,1,50000.0,1,5,1962.0
2896,1.25,72,1036688.0,1,14398.444444444445,1,11,1962.0
2897,1.25,48,330000.0,1,6875.0,1,20,1965.0
2898,1.0,12,116000.0,1,9666.666666666666,1,2,1965.0
2899,1.45,72,619963.0,1,8610.597222222223,1,11,1965.0
2900,1.0,12,55000.0,1,4583.333333333333,1,16,1965.0
2901,1.25,48,446000.0,1,9291.666666666666,1,20,1965.0
2902,1.25,72,702469.0,1,9756.513888888889,1,11,1965.0
2903,1.25,72,163688.0,1,2273.4444444444443,1,11,1967.0
2904,1.0,12,35000.0,1,2916.6666666666665,1,2,1967.0
2905,10.0,1,16000.0,1,16000.0,1,7,1967.0
2906,1.25,72,272812.0,1,3789.0555555555557,1,11,1967.0
2907,1.0,12,10000.0,1,833.3333333333334,1,2,1967.0
2908,1.0,12,65000.0,1,5416.666666666667,1,16,1959.0
2909,1.25,48,204000.0,1,4250.0,1,20,1959.0
2910,10.0,1,10000.0,1,10000.0,1,9,1959.0
2911,1.25,30,253000.0,1,8433.333333333334,1,20,1963.0
2912,1.0,12,37000.0,1,3083.3333333333335,1,16,1963.0
2913,1.25,72,709312.0,1,9851.555555555555,1,11,1963.0
2914,10.0,1,15000.0,1,15000.0,1,7,1960.0
2915,1.15,30,327000.0,1,10900.0,1,17,1960.0
2916,1.25,30,100000.0,1,3333.3333333333335,1,20,1966.0
2917,1.0,12,100000.0,1,8333.333333333334,1,2,1966.0
2918,1.45,72,1047825.0,1,14553.125,1,11,1966.0
2919,1.15,20,212000.0,1,10600.0,1,17,1940.0
2920,10.0,1,11000.0,1,11000.0,1,7,1966.0
2921,1.25,48,290000.0,1,6041.666666666667,1,20,1966.0
2922,1.0,12,180000.0,1,15000.0,1,1,1965.0
2923,1.0,8,25000.0,1,3125.0,1,15,1965.0
2924,1.25,72,436500.0,1,6062.5,1,11,1964.0
2925,1.25,39,315000.0,1,8076.923076923077,1,11,1964.0
2926,10.0,1,1000.0,1,1000.0,1,9,1964.0
2927,10.0,1,16500.0,1,16500.0,1,7,1964.0
2928,1.25,72,186604.0,1,2591.722222222222,1,11,1964.0
2929,1.25,48,300000.0,1,6250.0,1,20,1964.0
2930,1.0,12,10000.0,1,833.3333333333334,1,16,1964.0
2931,1.0,12,4000.0,1,333.3333333333333,1,16,1956.0
2932,10.0,1,4000.0,1,4000.0,1,7,1956.0
2933,1.25,48,268000.0,1,5583.333333333333,1,20,1956.0
2934,1.25,48,256000.0,1,5333.333333333333,1,20,1966.0
2935,1.15,40,515375.0,1,12884.375,1,10,1962.0
2936,1.0,12,15000.0,1,1250.0,1,8,1994.0
2937,1.25,30,500000.0,1,16666.666666666668,1,20,1962.0
2938,1.0,30,750000.0,1,25000.0,1,18,1962.0
2939,1.25,72,709312.0,1,9851.555555555555,1,11,1965.0
2940,1.25,30,150000.0,1,5000.0,1,20,1965.0
2941,10.0,1,900.0,1,900.0,1,9,1974.0
2942,1.25,48,281000.0,1,5854.166666666667,1,20,1974.0
2943,1.0,12,10000.0,1,833.3333333333334,1,16,1974.0
2944,10.0,1,18000.0,1,18000.0,1,7,1974.0
2945,1.25,72,447412.0,1,6214.055555555556,1,11,1974.0
2946,10.0,1,25000.0,1,25000.0,1,7,1962.0
2947,1.0,12,100000.0,1,8333.333333333334,1,2,1962.0
2948,1.25,64,745048.0,1,11641.375,1,11,1966.0
2949,1.25,30,438000.0,1,14600.0,1,20,1940.0
2950,1.15,72,594879.0,1,8262.208333333334,1,10,1940.0
2951,1.0,12,50000.0,1,4166.666666666667,1,16,1962.0
2952,1.25,30,256000.0,1,8533.333333333334,1,20,1962.0
2953,1.15,72,234154.5,1,3252.1458333333335,1,10,1962.0
2954,1.15,60,1534311.0,1,25571.85,1,10,1965.0
2955,1.15,72,1054750.0,1,14649.305555555555,1,10,1964.0
2956,1.25,72,334650.0,1,4647.916666666667,1,11,1991.0
2957,10.0,1,4500.0,1,4500.0,1,7,1965.0
2958,1.25,48,194000.0,1,4041.6666666666665,1,20,1965.0
2959,10.0,1,3000.0,1,3000.0,1,9,1965.0
2960,1.0,12,10000.0,1,833.3333333333334,1,16,1965.0
2961,1.25,30,462000.0,1,15400.0,1,20,1963.0
2962,1.25,72,654750.0,1,9093.75,1,11,1963.0
2963,1.15,50,1017500.0,1,20350.0,1,10,1965.0
2964,1.25,48,290000.0,1,6041.666666666667,1,20,1966.0
2965,1.0,12,8000.0,1,666.6666666666666,1,16,1966.0
2966,1.25,72,283725.0,1,3940.625,1,11,1966.0
2967,10.0,1,15700.0,1,15700.0,1,7,1966.0
2968,1.25,48,432000.0,1,9000.0,1,20,1965.0
2969,1.25,48,300000.0,1,6250.0,1,20,1964.0
2970,1.25,48,386295.0,1,8047.8125,1,11,1964.0
2971,10.0,1,13000.0,1,13000.0,1,7,1964.0
2972,1.25,48,300000.0,1,6250.0,1,20,1967.0
2973,1.25,115,445695.0,1,3875.608695652174,1,10,1966.0
2974,1.25,72,1418625.0,1,19703.125,1,11,1966.0
2975,10.0,1,20000.0,1,20000.0,1,7,1966.0
2976,1.25,48,750000.0,1,15625.0,1,20,1966.0
2977,1.25,72,1166975.0,1,16207.986111111111,1,11,1966.0
2978,1.25,48,400000.0,1,8333.333333333334,1,20,1960.0
2979,1.25,72,676575.0,1,9396.875,1,11,1965.0
2980,1.25,72,1746000.0,1,24250.0,1,11,1968.0
2981,1.25,48,690000.0,1,14375.0,1,20,1968.0
2982,1.25,30,279000.0,1,9300.0,1,20,1960.0
2983,1.25,48,360000.0,1,7500.0,1,20,1975.0
2984,1.0,12,30000.0,1,2500.0,1,16,1975.0
2985,10.0,1,10000.0,1,10000.0,1,7,1975.0
2986,1.25,72,873000.0,1,12125.0,1,11,1962.0
2987,1.25,48,340000.0,1,7083.333333333333,1,20,1960.0
2988,10.0,1,5000.0,1,5000.0,1,9,1960.0
2989,1.15,72,1898550.0,1,26368.75,1,10,1962.0
2990,1.0,12,150000.0,1,12500.0,1,16,1962.0
2991,1.25,30,900000.0,1,30000.0,1,20,1962.0
2992,1.15,20,91000.0,1,4550.0,1,17,1965.0
2993,1.25,72,436500.0,1,6062.5,1,10,1965.0
2994,1.0,12,60000.0,1,5000.0,1,2,1965.0
2995,10.0,1,10000.0,1,10000.0,1,9,1962.0
2996,1.0,12,500000.0,1,41666.666666666664,1,2,1962.0
2997,1.25,48,350000.0,1,7291.666666666667,1,20,1959.0
2998,1.25,72,76387.5,1,1060.9375,1,10,1959.0
2999,1.25,30,132000.0,1,4400.0,1,20,1962.0
3000,1.25,43,880925.0,1,20486.627906976744,1,11,1962.0
3001,1.25,48,480000.0,1,10000.0,1,20,1965.0
3002,10.0,1,27000.0,1,27000.0,1,7,1965.0
3003,1.25,60,753375.0,1,12556.25,1,11,1965.0
3004,1.45,72,465700.0,1,6468.055555555556,1,11,1961.0
3005,1.25,30,291000.0,1,9700.0,1,20,1961.0
3006,1.0,12,100000.0,1,8333.333333333334,1,16,1960.0
3007,1.15,60,784312.5,1,13071.875,1,10,1960.0
3008,10.0,1,35000.0,1,35000.0,1,7,1962.0
3009,1.25,30,630000.0,1,21000.0,1,20,1962.0
3010,1.0,30,500000.0,1,16666.666666666668,1,18,1962.0
3011,1.25,48,175000.0,1,3645.8333333333335,1,20,1965.0
3012,1.0,12,15000.0,1,1250.0,1,16,1965.0
3013,1.0,12,25000.0,1,2083.3333333333335,1,16,1963.0
3014,1.0,12,21000.0,1,1750.0,1,2,1963.0
3015,1.25,30,457000.0,1,15233.333333333334,1,20,1963.0
3016,1.25,54,476805.0,1,8829.722222222223,1,11,1963.0
3017,10.0,1,1800.0,1,1800.0,1,9,1960.0
3018,10.0,1,5000.0,1,5000.0,1,7,1960.0
3019,10.0,1,20000.0,1,20000.0,1,5,1960.0
3020,1.0,12,20000.0,1,1666.6666666666667,1,16,1960.0
3021,1.25,30,183000.0,1,6100.0,1,20,1960.0
3022,1.25,33,417000.0,1,12636.363636363636,1,11,1964.0
3023,10.0,1,18000.0,1,18000.0,1,7,1964.0
3024,1.0,12,60000.0,1,5000.0,1,16,1964.0
3025,1.15,48,207340.0,1,4319.583333333333,1,10,1965.0
3026,1.25,84,163962.5,1,1951.9345238095239,1,10,1965.0
3027,1.25,48,722711.0,1,15056.479166666666,1,11,1940.0
3028,1.0,12,150000.0,1,12500.0,1,2,1940.0
3029,1.0,12,14000.0,1,1166.6666666666667,1,2,1963.0
3030,1.15,42,443868.0,1,10568.285714285714,1,10,1940.0
3031,1.0,12,30000.0,1,2500.0,1,2,1962.0
3032,1.25,30,253000.0,1,8433.333333333334,1,20,1962.0
3033,10.0,1,23000.0,1,23000.0,1,7,1962.0
3034,1.25,72,436500.0,1,6062.5,1,11,1962.0
3035,1.0,12,20000.0,1,1666.6666666666667,1,2,1962.0
3036,1.0,12,30000.0,1,2500.0,1,2,1962.0
3037,1.0,12,45000.0,1,3750.0,1,2,1962.0
3038,1.25,42,389888.0,1,9283.047619047618,1,11,1962.0
3039,10.0,1,3900.0,1,3900.0,1,9,1962.0
3040,1.0,20,195000.0,1,9750.0,1,6,1962.0
3041,1.0,12,120000.0,1,10000.0,1,16,1962.0
3042,1.0,30,600000.0,1,20000.0,1,18,1962.0
3043,1.15,36,411100.0,1,11419.444444444445,1,10,1962.0
3044,1.0,30,150000.0,1,5000.0,1,18,1962.0
3045,1.0,12,33000.0,1,2750.0,1,2,1962.0
3046,1.0,11,35000.0,1,3181.818181818182,1,2,1962.0
3047,1.0,20,252000.0,1,12600.0,1,6,1962.0
3048,10.0,1,33000.0,1,33000.0,1,7,1962.0
3049,1.0,12,30000.0,1,2500.0,1,16,1962.0
3050,1.0,12,100000.0,1,8333.333333333334,1,2,1962.0
3051,10.0,1,500.0,1,500.0,1,9,1962.0
3052,1.15,76,1798175.0,1,23660.197368421053,1,10,1967.0
3053,1.0,12,63000.0,1,5250.0,1,16,1965.0
3054,1.15,20,200000.0,1,10000.0,1,17,1965.0
3055,1.0,12,150000.0,1,12500.0,1,2,1967.0
3057,1.0,12,57000.0,0,4750.0,1,8,1994.0
3058,1.15,30,408000.0,1,13600.0,1,17,1965.0
3059,1.15,60,1213070.0,1,20217.833333333332,1,10,1965.0
3060,1.25,68,662612.0,1,9744.29411764706,1,11,1963.0
3061,1.0,12,100000.0,1,8333.333333333334,1,2,1963.0
3062,1.0,30,410000.0,1,13666.666666666666,1,18,1969.0
3063,1.0,30,350000.0,1,11666.666666666666,1,18,1969.0
3064,1.0,12,55000.0,1,4583.333333333333,1,2,1969.0
3065,1.0,12,110000.0,1,9166.666666666666,1,2,1969.0
3066,1.0,12,30000.0,1,2500.0,1,2,1969.0
3067,1.25,30,320000.0,1,10666.666666666666,1,20,1969.0
3068,1.25,40,344000.0,1,8600.0,1,20,1965.0
3069,1.25,68,999350.0,1,14696.323529411764,1,11,1965.0
3070,1.0,12,31000.0,1,2583.3333333333335,1,16,1965.0
3071,1.0,12,100000.0,1,8333.333333333334,1,2,1965.0
3072,1.0,30,800000.0,1,26666.666666666668,1,18,1967.0
3073,1.25,72,435409.0,1,6047.347222222223,1,11,1947.0
3074,1.25,34,514000.0,1,15117.64705882353,1,20,1947.0
3075,1.25,48,383000.0,1,7979.166666666667,1,20,1967.0
3076,1.0,20,100000.0,1,5000.0,1,6,1967.0
3077,1.15,72,1476650.0,1,20509.027777777777,1,10,1967.0
